Hash,HashNeedThis,Division,Collection,ProductNameDescription,ProductNameDescriptionSecondary,ProductCategory,ProductDepartment,LaunchSeason,SeasonsCarried,ProductType,ProductSubtype,ProductDetails,ProductClass,Colorway,CarryOver,Essential,SKUCode,ColorwaySKU0,ColorwaySKU1,ColorwaySKU2,ColorwaySKU3,ColorwaySKU4,ColorwaySKU5,ColorwaySKU6,ColorwaySKU7,Size0,Size1,Size2,Size3,Size4,Size5,Size6,Size7,QOH0,QOH1,QOH2,QOH3,QOH4,QOH5,QOH6,QOH7,Status0,Status1,Status2,Status3,Status4,Status5,Status6,Status7,USRetailMSRP,EURetailMSRP,CountryCode,Composition,ProductDescription,ProductFeatures,LineListOrder,LineList,2W Distributor Bike,2W Distributor - Moto,2W Distributor,H2,International - Bike,International - Moto,International - AS,International,International - New,Mecanic Sport,Moto Dealers,Motonet,Pierce AB,Retail,TREK,primaryImageURL,thumbURL,imageURL0,imageURL1,imageURL2,imageURL3,imageURL4,imageURL5,imageURL6,imageURL7,imageURL8,imageURL9,imageURL10
0+80006-00007,0+80006-00007,Bike,FA23,Altis,ALTIS Helmet CPSC/CE Grey - XS/S,Helmets,Hard Goods,SP22,"FA22,FA23,SP22,SP23",Helmet System,Open Face,,Altis,Grey,TRUE,FALSE,80006-00007,80006-00007,80006-00008,80006-00009,,,,,,XS/S,S/M,L/XL,,,,,,0,224,377,,,,,,797,459,529,,,,,,125.00,140.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/3f3eca3b-bf16-41d0-a60d-66ea7991e224,https://cdn.amplifi.pattern.com/3f3eca3b-bf16-41d0-a60d-66ea7991e224_thumb.png,https://cdn.amplifi.pattern.com/3f3eca3b-bf16-41d0-a60d-66ea7991e224,https://cdn.amplifi.pattern.com/0a30373e-23b7-4698-ae44-0c191f3191eb,https://cdn.amplifi.pattern.com/553af6f4-c0b8-4886-b50f-d26c4b30e624,https://cdn.amplifi.pattern.com/5c0b356d-ad7b-48dc-9c9a-fb5b8f8b88dd,,,,,,,
0+80006-00010,0+80006-00010,Bike,FA23,Altis,ALTIS Helmet CPSC/CE Tan - XS/S,Helmets,Hard Goods,SP22,"FA22,FA23,SP22,SP23",Helmet System,Open Face,,Altis,Tan,TRUE,FALSE,80006-00010,80006-00010,80006-00011,80006-00012,,,,,,XS/S,S/M,L/XL,,,,,,6,129,399,,,,,,445,123,266,,,,,,125.00,140.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/421d5286-9ba5-47cf-a666-82e8e7a54d29,https://cdn.amplifi.pattern.com/421d5286-9ba5-47cf-a666-82e8e7a54d29_thumb.png,https://cdn.amplifi.pattern.com/421d5286-9ba5-47cf-a666-82e8e7a54d29,https://cdn.amplifi.pattern.com/67a05f57-b563-45bf-98b1-f2dcd63f4946,https://cdn.amplifi.pattern.com/d5288959-7611-4d81-9dc7-b1ec7e339c97,,,,,,,,
0+80006-00013,0+80006-00013,Bike,FA23,Altis,ALTIS Helmet CPSC/CE White - XS/S,Helmets,Hard Goods,SP22,"FA22,FA23,SP22,SP23",Helmet System,Open Face,,Altis,White,TRUE,FALSE,80006-00013,80006-00013,80006-00014,80006-00015,,,,,,XS/S,S/M,L/XL,,,,,,0,0,0,,,,,,886,733,1021,,,,,,125.00,140.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/58c2b5c1-b4fc-4eaa-9cb1-876577339196,https://cdn.amplifi.pattern.com/58c2b5c1-b4fc-4eaa-9cb1-876577339196_thumb.png,https://cdn.amplifi.pattern.com/58c2b5c1-b4fc-4eaa-9cb1-876577339196,https://cdn.amplifi.pattern.com/e36e3c64-6fa6-4b6f-9ce0-bcdf9c3eae95,https://cdn.amplifi.pattern.com/229997cf-7fb0-46af-b4c3-01cc7e0f9e5c,https://cdn.amplifi.pattern.com/c1cee5b1-b1c2-4bff-9d05-9258030f2d92,,,,,,,
0+80008-00001,0+80008-00001,Bike,FA23,Altis,ALTIS GRAVEL Helmet CPSC/CE Black - XS/S,Helmets,Hard Goods,SP22,"FA22,FA23,SP22,SP23",Helmet System,Open Face,,Altis,Black,TRUE,TRUE,80008-00001,80008-00001,80008-00002,80008-00003,,,,,,XS/S,S/M,L/XL,,,,,,0,0,0,,,,,,1089,905,924,,,,,,115.00,130.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/d085e8bc-9cdf-443f-bbee-183220ba9652,https://cdn.amplifi.pattern.com/d085e8bc-9cdf-443f-bbee-183220ba9652_thumb.png,https://cdn.amplifi.pattern.com/d085e8bc-9cdf-443f-bbee-183220ba9652,https://cdn.amplifi.pattern.com/d9d38694-91be-41fe-b028-233938caf1d0,https://cdn.amplifi.pattern.com/0130405c-08b5-47a2-a183-b8326f0e56e2,,,,,,,,
0+80008-00004,0+80008-00004,Bike,FA23,Altis,ALTIS GRAVEL Helmet CPSC/CE Camo - XS/S,Helmets,Hard Goods,SP22,"FA22,FA23,SP22,SP23",Helmet System,Open Face,,Altis,Camo,TRUE,FALSE,80008-00004,80008-00004,80008-00005,80008-00006,,,,,,XS/S,S/M,L/XL,,,,,,0,0,7,,,,,,905,963,957,,,,,,115.00,130.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/0a4ab97c-478d-45af-9be5-63bbf66b5023,https://cdn.amplifi.pattern.com/0a4ab97c-478d-45af-9be5-63bbf66b5023_thumb.png,https://cdn.amplifi.pattern.com/0a4ab97c-478d-45af-9be5-63bbf66b5023,https://cdn.amplifi.pattern.com/7f4a81bf-d331-4e0c-9144-48b314efe2a0,https://cdn.amplifi.pattern.com/cdd9f8a5-3032-49e6-8570-e263bbb2b7ad,,,,,,,,
0+80008-00007,0+80008-00007,Bike,FA23,Altis,ALTIS GRAVEL Helmet CPSC/CE Grey - XS/S,Helmets,Hard Goods,SP22,"FA22,FA23,SP22,SP23",Helmet System,Open Face,,Altis,Grey,TRUE,FALSE,80008-00007,80008-00007,80008-00008,80008-00009,,,,,,XS/S,S/M,L/XL,,,,,,0,54,54,,,,,,705,536,605,,,,,,115.00,130.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/a013fe61-49f9-458a-a5d6-5f25c6f1a137,https://cdn.amplifi.pattern.com/a013fe61-49f9-458a-a5d6-5f25c6f1a137_thumb.png,https://cdn.amplifi.pattern.com/a013fe61-49f9-458a-a5d6-5f25c6f1a137,https://cdn.amplifi.pattern.com/474e79e9-b8a7-46e6-9924-daeb06dfac4a,https://cdn.amplifi.pattern.com/7d9f019f-4bd3-427f-ad7e-560e709b5635,,,,,,,,
0+80008-00010,0+80008-00010,Bike,FA23,Altis,ALTIS GRAVEL Helmet CPSC/CE Tan - XS/S,Helmets,Hard Goods,SP22,"FA22,FA23,SP22,SP23",Helmet System,Open Face,,Altis,Tan,TRUE,FALSE,80008-00010,80008-00010,80008-00011,80008-00012,,,,,,XS/S,S/M,L/XL,,,,,,1,2,3,,,,,,872,723,775,,,,,,115.00,130.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/58e5d0b5-8414-4bd4-93ea-58e0f797f5ca,https://cdn.amplifi.pattern.com/58e5d0b5-8414-4bd4-93ea-58e0f797f5ca_thumb.png,https://cdn.amplifi.pattern.com/b2dccb68-f308-419d-9c98-5c7b660a1f22,https://cdn.amplifi.pattern.com/58e5d0b5-8414-4bd4-93ea-58e0f797f5ca,,,,,,,,,
0+80008-00013,0+80008-00013,Bike,FA23,Altis,ALTIS GRAVEL Helmet CPSC/CE White - XS/S,Helmets,Hard Goods,SP22,"FA22,SP22",Helmet System,Open Face,,Altis,White,TRUE,FALSE,80008-00013,80008-00013,80008-00014,80008-00015,,,,,,XS/S,S/M,L/XL,,,,,,6,0,0,,,,,,233,202,222,,,,,,100.00,100.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/d645a33e-1d45-4f54-ad09-ce6dbd403665,https://cdn.amplifi.pattern.com/d645a33e-1d45-4f54-ad09-ce6dbd403665_thumb.png,https://cdn.amplifi.pattern.com/70fe84a5-6d9a-486f-a181-11f6a2fffcf9,https://cdn.amplifi.pattern.com/d645a33e-1d45-4f54-ad09-ce6dbd403665,,,,,,,,,
0+80010-00001,0+80010-00001,Bike,FA23,Status,STATUS Helmet Black - XS,Helmets,Hard Goods,SP22,"FA22,FA23,SP22,SP23",Helmet System,Full Face,,Status,Black,TRUE,TRUE,80010-00001,80010-00001,80010-00002,80010-00003,80010-00004,80010-00005,80010-00006,,,XS,S,M,L,XL,2XL,,,133,103,60,129,139,126,,,323,219,330,216,243,188,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/a6783b64-7c69-44b1-8491-17ca54ce1745,https://cdn.amplifi.pattern.com/a6783b64-7c69-44b1-8491-17ca54ce1745_thumb.png,https://cdn.amplifi.pattern.com/494c479e-3162-4ad5-b919-a88c2608f890,https://cdn.amplifi.pattern.com/7146214c-1e5d-458a-9145-40d0b9395876,https://cdn.amplifi.pattern.com/8ea7b17d-bc95-4042-918a-30c7755d3e89,https://cdn.amplifi.pattern.com/a6783b64-7c69-44b1-8491-17ca54ce1745,https://cdn.amplifi.pattern.com/cbc4ff15-8d4b-4048-9e43-3bea22fe1249,https://cdn.amplifi.pattern.com/1cf5bb01-dfce-490b-9008-4cf05d7e3240,https://cdn.amplifi.pattern.com/840d1487-b5d0-4dc0-a50e-8e53316c3e4b,https://cdn.amplifi.pattern.com/fc4467f4-c3c8-4b02-a334-a009b300b9db,https://cdn.amplifi.pattern.com/55db5a6c-eb1a-414b-aa97-acc933cea183,,
0+80010-00007,0+80010-00007,Bike,FA23,Status,STATUS Helmet Caltec/Grey - XS,Helmets,Hard Goods,SP22,"FA22,SP22",Helmet System,Full Face,,Status,Caltec/Grey,TRUE,FALSE,80010-00007,80010-00007,80010-00008,80010-00009,80010-00010,80010-00011,80010-00012,,,XS,S,M,L,XL,2XL,,,0,0,0,0,0,0,,,72,115,183,158,87,68,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/5d19ebf4-c659-425b-888a-e25bd82d500b,https://cdn.amplifi.pattern.com/5d19ebf4-c659-425b-888a-e25bd82d500b_thumb.png,https://cdn.amplifi.pattern.com/5d19ebf4-c659-425b-888a-e25bd82d500b,https://cdn.amplifi.pattern.com/e1a48adc-a6e9-4441-946f-de8c6f6c201a,https://cdn.amplifi.pattern.com/e27de25b-e8f6-421b-bff6-30a3270bbd05,https://cdn.amplifi.pattern.com/fd76b48c-c5a6-468b-adf4-98feedc8cf43,https://cdn.amplifi.pattern.com/f037c4f6-46e9-4076-86ff-5f1f3a79a910,https://cdn.amplifi.pattern.com/e87000da-876f-4c87-b5de-6c873728247d,https://cdn.amplifi.pattern.com/1d474adb-b141-4025-8a1c-7acf569d02ee,https://cdn.amplifi.pattern.com/278f500e-6f4d-4f54-921f-88178753e053,,,
0+80010-00013,0+80010-00013,Bike,FA23,Status,STATUS Helmet Drop/Steel Blue - XS,Helmets,Hard Goods,SP22,"FA22,SP22",Helmet System,Full Face,,Status,Drop/Steel Blue,TRUE,FALSE,80010-00013,80010-00013,80010-00014,80010-00015,80010-00016,80010-00017,80010-00018,,,XS,S,M,L,XL,2XL,,,0,0,0,0,0,0,,,65,127,157,162,100,38,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/48d4826c-f45a-45e8-a93a-d4f38ba81384,https://cdn.amplifi.pattern.com/48d4826c-f45a-45e8-a93a-d4f38ba81384_thumb.png,https://cdn.amplifi.pattern.com/48d4826c-f45a-45e8-a93a-d4f38ba81384,https://cdn.amplifi.pattern.com/663cd2ec-f36d-48e0-9c94-5176856a363f,https://cdn.amplifi.pattern.com/cea08bd3-c262-4128-8671-cd1dab43c2ec,https://cdn.amplifi.pattern.com/23abca50-8ec7-45f6-8de4-70fc49eae51b,https://cdn.amplifi.pattern.com/0fc0c3df-4d50-40cb-9f5f-b8170a2868ee,https://cdn.amplifi.pattern.com/f7b51334-ba72-47a0-b86c-288b5aca5d39,https://cdn.amplifi.pattern.com/487514c9-88f5-4493-b4d4-a949b47b1eba,https://cdn.amplifi.pattern.com/6ccd0669-36f2-4a6a-83f1-29b980a23486,,,
0+80010-00019,0+80010-00019,Bike,FA23,Status,STATUS Helmet Topenga Orange/Black - XS,Helmets,Hard Goods,SP22,"FA22,SP22",Helmet System,Full Face,,Status,Topenga Orange/Black,TRUE,FALSE,80010-00019,80010-00019,80010-00020,80010-00021,80010-00022,80010-00023,80010-00024,,,XS,S,M,L,XL,2XL,,,0,0,0,0,0,0,,,58,121,147,146,112,120,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/65665e2c-b88f-46cf-862f-6ef388683963,https://cdn.amplifi.pattern.com/65665e2c-b88f-46cf-862f-6ef388683963_thumb.png,https://cdn.amplifi.pattern.com/65665e2c-b88f-46cf-862f-6ef388683963,https://cdn.amplifi.pattern.com/9f0d7c6e-e782-4ae3-941d-1c1eca47455e,https://cdn.amplifi.pattern.com/d07f2baf-3729-4083-aa1f-8c6d66d076a8,https://cdn.amplifi.pattern.com/d9717401-3909-4bb1-b04f-85c08bb15036,https://cdn.amplifi.pattern.com/db6f4ac9-82aa-49c9-8f8e-c55c8483558f,https://cdn.amplifi.pattern.com/1d092dc9-63de-47bb-9c9a-32f68b507709,https://cdn.amplifi.pattern.com/3502581c-44c4-4fd2-bdec-d265891debc5,https://cdn.amplifi.pattern.com/3b157a2f-30b4-4966-9d6b-3c1c735ba113,https://cdn.amplifi.pattern.com/c4909348-829e-4278-9dc2-dfa85eace6e5,https://cdn.amplifi.pattern.com/15e8fd3e-a380-4839-a8c5-4fada6902caa,https://cdn.amplifi.pattern.com/1a52a515-588b-4f6f-adb5-2e30df1eed42
0+80010-00025,0+80010-00025,Bike,FA23,Status,STATUS Helmet Topenga Red/White - XS,Helmets,Hard Goods,SP22,"FA22,SP22",Helmet System,Full Face,,Status,Topenga Red/White,TRUE,FALSE,80010-00025,80010-00025,80010-00026,80010-00027,80010-00028,80010-00029,80010-00030,,,XS,S,M,L,XL,2XL,,,0,0,25,32,0,0,,,121,162,203,190,111,66,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/94e88cc0-23c0-4e84-94c7-75acd398ca40,https://cdn.amplifi.pattern.com/94e88cc0-23c0-4e84-94c7-75acd398ca40_thumb.png,https://cdn.amplifi.pattern.com/94e88cc0-23c0-4e84-94c7-75acd398ca40,https://cdn.amplifi.pattern.com/c0a4ac15-b75e-4012-9c43-dc469c765cf5,https://cdn.amplifi.pattern.com/fc0eb305-b3b8-4af2-9ad0-0aa89a6a9df3,https://cdn.amplifi.pattern.com/8474a4a3-2cb0-4243-93f3-8554490009e1,https://cdn.amplifi.pattern.com/b649d194-496f-42a3-9a76-a3ebc1cce32a,https://cdn.amplifi.pattern.com/c646f5dd-142c-49e1-bca4-9bdff1ed8f76,https://cdn.amplifi.pattern.com/c90d1d28-483c-410d-b615-2c5ff669ed42,https://cdn.amplifi.pattern.com/d829910c-52f2-40f5-9ffe-53bc83feb088,https://cdn.amplifi.pattern.com/519a9f82-2df4-4261-b2c6-1feaa12e197f,https://cdn.amplifi.pattern.com/76860284-972d-4db3-a15e-829181bd38b2,https://cdn.amplifi.pattern.com/00c841de-84ad-438d-9e31-3af08bd9dac4
0+80010-00037,0+80010-00037,Bike,FA23,Status,STATUS Helmet Decline Grey - XS,Helmets,Hard Goods,SP23,"FA23,SP23",Helmet System,Full Face,,Status,Decline Grey,TRUE,FALSE,80010-00037,80010-00037,80010-00038,80010-00039,80010-00040,80010-00041,80010-00042,,,XS,S,M,L,XL,2XL,,,6,19,87,81,31,6,,,60,107,93,87,59,30,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/ec981731-793b-40ee-9514-728f857e8680,https://cdn.amplifi.pattern.com/ec981731-793b-40ee-9514-728f857e8680_thumb.png,https://cdn.amplifi.pattern.com/84837e0c-75f7-45fd-b11a-6fd75edc8a02,https://cdn.amplifi.pattern.com/e0e70911-250d-4f18-813b-e2913b3230f8,https://cdn.amplifi.pattern.com/ec981731-793b-40ee-9514-728f857e8680,https://cdn.amplifi.pattern.com/e533e51d-febb-45fd-b3ac-6bd42efb0e2b,https://cdn.amplifi.pattern.com/7dc97a68-c255-45ea-b22a-8cb47f4f7c4a,https://cdn.amplifi.pattern.com/c9c10c76-7fb6-4b3c-9228-2ed0e10a0d33,https://cdn.amplifi.pattern.com/62a95c36-9653-46ed-8640-7bf8677272c4,https://cdn.amplifi.pattern.com/6e754dac-e080-4d51-9204-dfecb013e34b,https://cdn.amplifi.pattern.com/6ffe27cc-df75-42f9-9ec5-b69d05c1d63b,https://cdn.amplifi.pattern.com/6eaf68a7-3584-41d8-9f37-baac2a6ea5bf,https://cdn.amplifi.pattern.com/76caeee0-bdd9-4410-b716-a4a3758de7b6
0+80010-00043,0+80010-00043,Bike,FA23,Status,STATUS Helmet Dreamflow Red - XS,Helmets,Hard Goods,SP23,SP23,Helmet System,Full Face,,Status,Dreamflow Red,TRUE,FALSE,80010-00043,80010-00043,80010-00044,80010-00045,80010-00046,80010-00047,80010-00048,,,XS,S,M,L,XL,2XL,,,0,6,12,12,0,0,,,24,48,60,60,36,24,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/40a25a49-5fae-45fa-b2ab-56dbe3274c48,https://cdn.amplifi.pattern.com/40a25a49-5fae-45fa-b2ab-56dbe3274c48_thumb.png,https://cdn.amplifi.pattern.com/40a25a49-5fae-45fa-b2ab-56dbe3274c48,https://cdn.amplifi.pattern.com/55a76f47-bd75-4f51-ab33-5233a0ee21b4,https://cdn.amplifi.pattern.com/8d8a800a-1ddf-4926-9bdb-86bd8b77b4da,https://cdn.amplifi.pattern.com/a5b7279c-7812-404b-8a02-9294574ba0c0,https://cdn.amplifi.pattern.com/a92f29af-1793-435e-a91a-e58aa4c5d3ec,https://cdn.amplifi.pattern.com/dbd4f04f-0dde-4b51-8647-a4b78aa3b8cc,https://cdn.amplifi.pattern.com/2589e2e2-d1ec-485e-a660-bc7bce568c4e,https://cdn.amplifi.pattern.com/32187f3d-4225-4a12-bb87-06232091c8e4,https://cdn.amplifi.pattern.com/df143c55-912d-4483-a243-272a887aa9f5,https://cdn.amplifi.pattern.com/7b2b7091-aad1-4a09-9a7b-b6ebba7cd4bb,https://cdn.amplifi.pattern.com/79aab6ff-5d7a-47ff-b019-d82623f72d9d
0+80010-00049,0+80010-00049,Bike,FA23,Status,STATUS Helmet Dreamflow Black - XS,Helmets,Hard Goods,SP23,"FA23,SP23",Helmet System,Full Face,,Status,Dreamflow Black,TRUE,FALSE,80010-00049,80010-00049,80010-00050,80010-00051,80010-00052,80010-00053,80010-00054,,,XS,S,M,L,XL,2XL,,,48,114,186,156,102,36,,,54,108,174,144,108,48,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/4e46c65c-1939-46a5-a9c1-1ce298597fca,https://cdn.amplifi.pattern.com/4e46c65c-1939-46a5-a9c1-1ce298597fca_thumb.png,https://cdn.amplifi.pattern.com/4e46c65c-1939-46a5-a9c1-1ce298597fca,https://cdn.amplifi.pattern.com/8589f31b-e268-45df-95db-faa2b6248289,https://cdn.amplifi.pattern.com/304d6ae0-57a9-4329-80b2-c15e7b1d9d61,https://cdn.amplifi.pattern.com/31488181-6718-444d-988a-928dbb542849,https://cdn.amplifi.pattern.com/83038b54-e486-4a1d-8d2b-d14060a051c2,https://cdn.amplifi.pattern.com/c0375d7a-e506-4702-810f-c10226519c73,https://cdn.amplifi.pattern.com/e4c7b62b-af1a-450a-bddb-de311d1769d4,https://cdn.amplifi.pattern.com/74fc8eab-8f97-44b7-aac6-ba078f0dfad6,https://cdn.amplifi.pattern.com/1138c8d6-0487-46df-8ad0-51698d5f367e,,
0+80011-00001,0+80011-00001,Bike,FA23,Status,STATUS YOUTH Helmet Black - S,Helmets,Hard Goods,SP22,"FA22,FA23,SP22,SP23",Helmet System,Full Face,,Status,Black,TRUE,TRUE,80011-00001,80011-00001,80011-00002,80011-00003,,,,,,S,M,L,,,,,,91,102,155,,,,,,284,301,264,,,,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/96f3a94b-f075-4b1b-9d87-97ecb3e8e40e,https://cdn.amplifi.pattern.com/96f3a94b-f075-4b1b-9d87-97ecb3e8e40e_thumb.png,https://cdn.amplifi.pattern.com/42018143-50e8-4882-9352-388592aedb3c,https://cdn.amplifi.pattern.com/42413976-6e78-4658-a969-489836af73c8,https://cdn.amplifi.pattern.com/6b50dbc5-4c90-4818-a975-fd615f641838,https://cdn.amplifi.pattern.com/96f3a94b-f075-4b1b-9d87-97ecb3e8e40e,https://cdn.amplifi.pattern.com/cfe963dc-54b9-44fd-bf75-e41fb079ff55,https://cdn.amplifi.pattern.com/04d920b7-fd7f-4331-bee0-4b647df1b9b0,https://cdn.amplifi.pattern.com/0b30dc57-37e1-4208-8ff5-cb3f82a23853,https://cdn.amplifi.pattern.com/cfe263e4-9921-4aed-adfa-375bf5586d11,https://cdn.amplifi.pattern.com/e0f443e0-e2ea-4a10-adbd-d71fe769557a,https://cdn.amplifi.pattern.com/431d7f1e-3bf8-4cd5-9372-65f9640db8b7,https://cdn.amplifi.pattern.com/7b4197da-6dbf-4790-ab9e-df5318f3422c
0+80011-00004,0+80011-00004,Bike,FA23,Status,STATUS YOUTH Helmet Caltec/Grey - S,Helmets,Hard Goods,SP22,"FA22,SP22",Helmet System,Full Face,,Status,Caltec/Grey,TRUE,FALSE,80011-00004,80011-00004,80011-00005,80011-00006,,,,,,S,M,L,,,,,,0,0,0,,,,,,89,95,84,,,,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/48ae3cb6-8b42-43a6-8c67-024bf56ba16f,https://cdn.amplifi.pattern.com/48ae3cb6-8b42-43a6-8c67-024bf56ba16f_thumb.png,https://cdn.amplifi.pattern.com/48ae3cb6-8b42-43a6-8c67-024bf56ba16f,https://cdn.amplifi.pattern.com/76280d96-c089-4c4c-827e-7e7ff96f63ba,https://cdn.amplifi.pattern.com/0e396fe1-91b4-4f5e-9aac-1afb30d5e770,https://cdn.amplifi.pattern.com/14af28bd-130e-47b6-9939-9c7dde8e197d,https://cdn.amplifi.pattern.com/7685e7b1-be45-4a6f-9c00-b7fa401f8cb5,https://cdn.amplifi.pattern.com/cd65af51-aabe-4c19-95b1-a9d2c70f6f87,https://cdn.amplifi.pattern.com/deac6242-346f-4db4-9fd2-1e979f5d7639,https://cdn.amplifi.pattern.com/da5dcbc6-6499-4337-9fc7-e913cf3a6375,https://cdn.amplifi.pattern.com/24186a25-e306-4f40-84b4-4c14bb152bd2,,
0+80011-00007,0+80011-00007,Bike,FA23,Status,STATUS YOUTH Helmet Drop/Steel Blue - S,Helmets,Hard Goods,SP22,"FA22,SP22",Helmet System,Full Face,,Status,Drop/Steel Blue,TRUE,FALSE,80011-00007,80011-00007,80011-00008,80011-00009,,,,,,S,M,L,,,,,,0,0,5,,,,,,65,68,61,,,,,,175.00,175.00,CN,,,,0,[All],2W Distributor Bike,,2W Distributor,H2,International - Bike,,International - AS,International,International - New,,Moto Dealers,Motonet,,Retail,TREK,https://cdn.amplifi.pattern.com/5ac3dc1f-91a1-46fb-83e1-f4e8947a5aa8,https://cdn.amplifi.pattern.com/5ac3dc1f-91a1-46fb-83e1-f4e8947a5aa8_thumb.png,https://cdn.amplifi.pattern.com/5ac3dc1f-91a1-46fb-83e1-f4e8947a5aa8,https://cdn.amplifi.pattern.com/657c5e4e-dcd0-47c5-a25f-5299cb432485,https://cdn.amplifi.pattern.com/97b630f2-95ff-4710-8329-b476eb493dec,https://cdn.amplifi.pattern.com/9eb36a77-9684-4fac-9cd8-7dacfee7427f,https://cdn.amplifi.pattern.com/c03edef0-d686-4b5b-8c6b-92059ebaa2fc,https://cdn.amplifi.pattern.com/bde42cb7-4ed0-499c-aa3f-f65286faf5e7,https://cdn.amplifi.pattern.com/e0c17717-7347-4e83-b6f5-2bf6cbf8fb4c,https://cdn.amplifi.pattern.com/28072dd3-01e7-4cc9-a5e0-bff36804fede,https://cdn.amplifi.pattern.com/d4bb8b87-e93d-4b7e-8942-e0ef2f120c39,https://cdn.amplifi.pattern.com/db4fb2d5-1e10-4c26-814d-8d1138108482,
